Time;Mode;State;Warning 1;Warning 2;Longitude;Latitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;ID 02;CL 02;ID 03;CL 03;ID 04;CL 04;ID 05;CL 05;ID 06;CL 06;ID 07;CL 07;ID 08;CL 08;
2017-05-30 14:54:50.398;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427774;-22.871109;97.27;.14;0.973;0.122;2470;588.7;0;0;False;2.3;2.017;--;;Slidding;4.983;31.94;0.076;False;Co-60;10;665 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:50.896;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427774;-22.871111;10.21;.54;0.837;0.122;2206.4;588.7;0;0;False;0;1.614;--;;Slidding;5.038;31.94;0.076;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:51.484;Source Search;Alarm;ID BKG old;;-43.427774;-22.871111;10.21;.54;0.736;0.122;2013.9;588.7;0;0;False;0;1.291;--;;Slidding;5.145;31.94;0.076;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:51.992;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427772;-22.871109;81.94;1.11;0.667;0.122;1889.8;588.7;0;0;False;0;1.033;--;;Slidding;5.150;31.94;0.076;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:52.410;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427772;-22.871109;81.94;1.11;0.611;0.122;1802.1;588.7;0;0;False;0;0.826;--;;Slidding;5.124;31.94;0.076;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:52.914;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427772;-22.871108;333.65;.39;0.584;0.122;1727.1;588.7;0;0;False;0;0.661;--;;Slidding;5.142;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:53.333;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427771;-22.871106;88.08;.1;0.569;0.122;1688.8;588.7;0;0;False;2.5;0.821;--;;Slidding;5.088;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:54.818;Source Search;Alarm;ID BKG old;;-43.427771;-22.871106;88.08;.1;0.545;0.122;1638.9;588.7;0;0;False;1.3;0.814;--;;Slidding;6.132;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:55.317;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427771;-22.871106;70.01;.15;0.528;0.122;1590.9;588.7;0;0;False;2;0.887;--;;Slidding;5.832;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:55.732;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427771;-22.871106;70.01;.15;0.51;0.122;1554.5;588.7;0;0;False;0;0.709;--;;Slidding;5.758;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:56.769;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42777;-22.871106;78.45;.08;0.503;0.122;1524.8;588.7;0;0;False;0;0.567;--;;Slidding;5.822;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:57.245;Source Search;Alarm;ID BKG old;;-43.42777;-22.871106;78.45;.08;0.496;0.122;1525.7;588.7;0;0;False;3.1;0.817;--;;Slidding;6.295;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:57.693;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427767;-22.871105;133.16;.04;0.486;0.122;1524.6;588.7;0;0;False;2;0.889;--;;Slidding;6.202;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:58.152;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427766;-22.871105;133.16;.04;0.487;0.122;1511.4;588.7;0.5;0;False;0;0.711;--;;Slidding;6.143;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:58.789;Source Search;Alarm;ID BKG old;;-43.427763;-22.871105;130.74;.24;0.477;0.122;1525.2;588.7;0.4;0;False;3.4;0.971;--;;Slidding;6.318;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:59.205;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427763;-22.871105;130.74;.24;0.489;0.122;1520.2;588.7;0.3;0;False;2.2;1.033;--;;Slidding;6.276;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:59.698;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42776;-22.871105;56.08;.14;0.493;0.122;1542.4;588.7;0.2;0;False;4;1.296;--;;Slidding;6.374;31.94;0.077;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:00.121;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427759;-22.871105;140.49;.14;0.481;0.122;1527.9;588.7;0.2;0;False;2.3;1.311;--;;Slidding;5.304;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:00.707;Source Search;Alarm;ID BKG old;;-43.427759;-22.871105;140.49;.14;0.475;0.122;1542.7;588.7;0.1;0;False;1.7;1.244;--;;Slidding;5.408;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:01.230;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427752;-22.871104;71.58;.18;0.462;0.122;1524.5;588.7;0.1;0;False;0;0.995;--;;Slidding;5.482;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:01.652;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427752;-22.871104;71.58;.18;0.481;0.122;1536.5;588.7;0.1;0;False;0;0.796;--;;Slidding;5.406;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:02.260;Source Search;Alarm;ID BKG old;;-43.427752;-22.871104;71.58;.18;0.496;0.122;1564.3;588.7;0.1;0;False;0;0.637;--;;Slidding;5.038;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:02.755;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427748;-22.871103;111.49;.19;0.47;0.122;1506;588.7;0.1;0;False;0;0.509;--;;Slidding;5.038;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:03.173;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427748;-22.871103;111.49;.19;0.47;0.122;1494.6;588.7;0;0;False;0;0.407;--;;Slidding;5.018;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:03.685;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427742;-22.871104;70.8;.08;0.484;0.122;1525.6;588.7;0;0;False;0;0.326;--;;Slidding;4.933;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:04.083;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427742;-22.871104;70.8;.08;0.472;0.122;1486;588.7;0;0;False;2.4;0.548;--;;Slidding;4.884;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:04.580;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427736;-22.871105;102.93;.13;0.481;0.122;1523;588.7;0;0;False;2;0.674;--;;Slidding;4.883;31.94;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:04.979;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427736;-22.871105;102.93;.13;0.494;0.122;1536.8;588.7;0;0;False;0;0.539;--;;Slidding;4.853;32.00;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:05.733;Source Search;Alarm;ID BKG old;;-43.427736;-22.871105;102.93;.13;0.491;0.122;1521.8;588.7;0;0;False;0;0.431;--;;Slidding;5.008;32.00;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:06.281;Source Search;Alarm;ID BKG old;;-43.427736;-22.871105;102.93;.13;0.497;0.122;1526.5;588.7;0;0;False;3.6;0.767;--;;Slidding;5.066;32.00;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:06.827;Source Search;Alarm;ID BKG old;;-43.427727;-22.871107;72.83;.35;0.502;0.122;1527.3;588.7;0;0;False;0;0.613;--;;Slidding;5.179;32.00;0.078;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:07.340;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427723;-22.871108;70.07;.17;0.505;0.122;1543.3;588.7;0;0;False;2.3;0.761;--;;Slidding;5.009;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:08.193;Source Search;Alarm;ID BKG old;;-43.427723;-22.871108;70.07;.17;0.492;0.122;1540.6;588.7;0;0;False;5.4;1.246;--;;Slidding;5.432;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:08.695;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427721;-22.871108;70.07;.17;0.495;0.122;1533.8;588.7;0;0;False;0;0.997;--;;Slidding;5.511;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:09.099;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427721;-22.871108;70.07;.17;0.508;0.122;1553.2;588.7;0;0;False;2.4;1.077;--;;Slidding;5.432;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:09.605;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42772;-22.871107;53.09;.27;0.497;0.122;1550.5;588.7;0;0;False;2;1.097;--;;Slidding;5.523;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:09.996;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42772;-22.871107;53.09;.27;0.497;0.122;1555.4;588.7;0;0;False;0;0.877;--;;Slidding;5.412;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:10.488;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427719;-22.871106;37.56;.09;0.507;0.122;1568.2;588.7;0;0;False;0;0.702;--;;Slidding;5.513;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:11.249;Source Search;Alarm;ID BKG old;;-43.427719;-22.871106;37.56;.09;0.501;0.122;1578.1;588.7;0;0;False;1.3;0.715;--;;Slidding;5.520;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:11.752;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427718;-22.871104;50.27;.09;0.502;0.122;1572.4;588.7;0;0;False;4;1.043;--;;Slidding;5.461;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:12.164;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427718;-22.871104;50.27;.09;0.52;0.122;1614.3;588.7;0;0;False;2.5;1.126;--;;Slidding;5.333;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:12.801;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427717;-22.871103;42.73;.09;0.498;0.122;1506.2;588.7;0;0;False;4;1.371;--;;Slidding;5.399;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:13.209;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427717;-22.871103;42.73;.09;0.46;0.122;1389.2;588.7;0.4;0;False;1.9;1.321;--;;Slidding;5.002;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:13.682;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427719;-22.871102;236.49;1.71;0.432;0.122;1334.8;588.7;0.3;0;False;0;1.057;--;;Slidding;5.002;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:14.109;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427721;-22.871102;236.49;1.71;0.412;0.122;1287.6;588.7;0.2;0;False;0;0.845;--;;Slidding;4.987;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:14.567;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427724;-22.871103;212.24;.1;0.384;0.122;1266.6;588.7;0.2;0;False;2.1;0.924;--;;Slidding;4.960;32.00;0.079;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:14.994;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427724;-22.871103;212.24;.1;0.371;0.122;1233.9;588.7;0.2;0;False;2.4;1.016;--;;Slidding;4.997;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:15.455;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427727;-22.871104;212.24;.1;0.357;0.122;1211.8;588.7;0.1;0;False;4.4;1.327;--;;Slidding;4.953;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:16.800;Source Search;Alarm;ID BKG old;;-43.427727;-22.871104;212.24;.1;0.349;0.122;1185.3;588.7;0.3;0;False;0;1.061;--;;Slidding;5.515;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:17.213;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427727;-22.871104;212.24;.1;0.355;0.122;1197.9;588.7;0.2;0;False;2.4;1.136;--;;Slidding;5.425;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:18.361;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42773;-22.871105;324.56;.11;0.358;0.122;1206.4;588.7;0.2;0;False;0;0.909;--;;Slidding;5.522;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:19.700;Source Search;Alarm;ID BKG old;;-43.42773;-22.871105;324.56;.11;0.347;0.122;1188.5;588.7;0.1;0;False;0;0.727;--;;Slidding;6.077;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:20.101;Source Search;Alarm;ID BKG old;;-43.42773;-22.871105;324.56;.11;0.344;0.122;1187.8;588.7;0.1;0;False;0;0.582;--;;Slidding;6.894;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:20.674;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427739;-22.871104;21.29;.17;0.35;0.122;1184;588.7;0.1;0;False;1.9;0.687;--;;Slidding;6.925;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:24.005;Source Search;Alarm;ID BKG old;;-43.427739;-22.871104;21.29;.17;0.343;0.122;1162.4;588.7;0.1;0;False;1.3;0.703;--;;Slidding;8.825;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:25.797;Source Search;Alarm;ID BKG old;;-43.427739;-22.871104;21.29;.17;0.35;0.122;1182.8;588.7;0.1;0;False;0;0.562;--;;Slidding;9.876;32.06;0.080;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:27.129;Source Search;Alarm;ID BKG old;;-43.427739;-22.871104;21.29;.17;0.352;0.122;1169.4;588.7;0.2;0;False;0;0.45;--;;Slidding;11.180;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:27.763;Source Search;Alarm;ID BKG old;;-43.427739;-22.871104;21.29;.17;0.344;0.122;1164.8;588.7;0.1;0;False;0;0.36;--;;Slidding;12.262;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:28.398;Source Search;Alarm;ID BKG old;;-43.427739;-22.871104;21.29;.17;0.335;0.122;1162.6;588.7;0.1;0;False;1.6;0.471;--;;Slidding;11.576;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:29.010;Source Search;Alarm;ID BKG old;;-43.427739;-22.871104;21.29;.17;0.34;0.122;1166.1;588.7;0.1;0;False;1.6;0.565;--;;Slidding;11.793;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:29.519;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427742;-22.871104;340.83;.02;0.335;0.122;1166.1;588.7;0.1;0;False;2;0.687;--;;Slidding;11.793;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:29.932;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427742;-22.871104;340.83;.02;0.333;0.122;1140.6;588.7;0.1;0;False;0;0.55;--;;Slidding;11.169;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:30.434;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427744;-22.871103;22.55;.1;0.362;0.122;1147;588.7;0;0;False;0;0.44;--;;Slidding;10.326;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:30.826;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427744;-22.871103;22.55;.1;0.371;0.122;1158.4;588.7;0;0;False;2.5;0.65;--;;Slidding;10.190;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:31.313;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427749;-22.871102;33.42;.02;0.357;0.122;1154.1;588.7;0;0;False;0;0.52;--;;Slidding;8.384;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:32.084;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427751;-22.871102;30.98;.04;0.357;0.122;1162.9;588.7;0;0;False;2.5;0.715;--;;Slidding;7.252;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:32.473;Source Search;Alarm;ID BKG old;;-43.427751;-22.871102;30.98;.04;0.354;0.122;1171.7;588.7;0;0;False;0;0.572;--;;Slidding;6.278;32.06;0.081;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:33.449;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427754;-22.871102;22.93;.17;0.342;0.122;1174.2;588.7;0;0;False;0;0.458;--;;Slidding;5.240;32.06;0.081;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:34.261;Source Search;Alarm;ID BKG old;;-43.427754;-22.871102;22.93;.17;0.347;0.122;1163.6;588.7;0.2;0;False;0.8;0.458;--;;Slidding;5.874;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:34.748;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427754;-22.871102;22.93;.17;0.354;0.122;1168.5;588.7;0.1;0;False;0;0.367;--;;Slidding;5.748;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:35.386;Source Search;Alarm;ID BKG old;;-43.427754;-22.871102;22.93;.17;0.351;0.122;1187.2;588.7;0.1;0;False;0;0.293;--;;Slidding;5.859;32.06;0.081;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:35.886;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427755;-22.871102;40.57;.13;0.373;0.122;1174.2;588.7;0.1;0;False;0;0.235;--;;Slidding;5.928;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:36.394;Source Search;Alarm;T? change;Ne BKG low;-43.427755;-22.871102;40.57;.13;0.37;0.122;1167.8;588.7;0.1;0;False;0;0.188;--;;Slidding;5.952;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:36.907;Source Search;Alarm;T? change;G cnts low;-43.427755;-22.871102;34.91;.06;0.259;0.122;817.4;588.7;0.1;0;False;0;0.15;--;;Slidding;5.576;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:37.366;Source Search;Alarm;T? change;Ne BKG low;-43.427755;-22.871102;34.91;.06;0.291;0.122;960.1;588.7;0;0;False;0;0.12;--;;Slidding;5.554;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:37.869;Source Search;Alarm;T? change;Ne BKG low;-43.427756;-22.871102;43.77;.05;0.317;0.122;1027.8;588.7;0;0;False;0;0.096;--;;Slidding;5.662;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:38.347;Source Search;Alarm;T? change;Ne BKG low;-43.427757;-22.871103;43.77;.05;0.332;0.122;1064.1;588.7;0;0;False;2.2;0.33;--;;Slidding;5.371;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:38.798;Source Search;Alarm;T? change;Ne BKG low;-43.427758;-22.871104;13.57;.05;0.345;0.122;1090;588.7;0;0;False;0;0.264;--;;Slidding;5.330;32.13;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:39.595;Source Search;Alarm;T? change;;-43.427758;-22.871105;13.57;.05;0.34;0.122;1104.7;588.7;0;0;False;0;0.211;--;;Slidding;4.875;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:40.100;Source Search;Alarm;T? change;Ne BKG low;-43.427759;-22.871106;38.07;.06;0.339;0.122;1122.6;588.7;0;0;False;0;0.169;--;;Slidding;4.874;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:40.565;Source Search;Alarm;T? change;Ne BKG low;-43.427759;-22.871106;38.07;.06;0.34;0.122;1128.1;588.7;0;0;False;0;0.135;--;;Slidding;4.724;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:41.061;Source Search;Alarm;T? change;Ne BKG low;-43.427762;-22.871109;33.06;.06;0.34;0.122;1135.3;588.7;0;0;False;0;0.108;--;;Slidding;4.724;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:41.467;Source Search;Alarm;T? change;Ne BKG low;-43.427762;-22.871109;33.06;.06;0.341;0.122;1147.5;588.7;0;0;False;2.4;0.374;--;;Slidding;4.609;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:42.028;Source Search;Alarm;T? change;Ne BKG low;-43.427762;-22.871109;33.06;.06;0.347;0.122;1159.9;588.7;0;0;False;0;0.299;--;;Slidding;5.146;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:42.525;Source Search;Alarm;T? change;Ne BKG low;-43.427764;-22.871111;28.68;.07;0.352;0.122;1164.1;588.7;0;0;False;2;0.475;--;;Slidding;5.168;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:42.940;Source Search;Alarm;T? change;Ne BKG low;-43.427764;-22.871111;28.68;.07;0.372;0.122;1173.4;588.7;0;0;False;0;0.38;--;;Slidding;5.078;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:43.485;Source Search;Alarm;T? change;Ne BKG low;-43.427764;-22.871112;24.58;.06;0.365;0.122;1182.4;588.7;0;0;False;0;0.304;--;;Slidding;5.145;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:43.904;Source Search;Alarm;T? change;Ne BKG low;-43.427764;-22.871112;24.58;.06;0.362;0.122;1175.8;588.7;0;0;False;0;0.243;--;;Slidding;5.110;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:44.681;Source Search;Alarm;T? change;;-43.427764;-22.871112;24.58;.06;0.346;0.122;1165.8;588.7;0;0;False;3.8;0.647;--;;Slidding;5.070;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:45.186;Source Search;Alarm;T? change;Ne BKG low;-43.427766;-22.871113;21.37;.08;0.347;0.122;1171.2;588.7;0;0;False;0;0.518;--;;Slidding;5.071;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:45.631;Source Search;Alarm;T? change;Ne BKG low;-43.427766;-22.871113;21.37;.08;0.345;0.122;1172.3;588.7;0;0;False;0;0.414;--;;Slidding;5.062;32.13;0.082;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:46.143;Source Search;Alarm;T? change;Ne BKG low;-43.427767;-22.871112;325.76;.17;0.35;0.122;1181.2;588.7;0;0;False;0;0.331;--;;Slidding;5.062;32.19;0.082;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:46.572;Source Search;Alarm;T? change;Ne BKG low;-43.427767;-22.871112;325.76;.17;0.345;0.122;1191.1;588.7;0.5;0;False;0;0.265;--;;Slidding;5.078;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:47.089;Source Search;Alarm;T? change;Ne BKG low;-43.427769;-22.871111;284.11;.23;0.371;0.122;1204;588.7;0.4;0;False;2;0.447;--;;Slidding;5.022;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:47.536;Source Search;Alarm;T? change;Ne BKG low;-43.427769;-22.871111;284.11;.23;0.398;0.122;1258.4;588.7;0.3;0;False;0;0.358;--;;Slidding;4.971;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:48.025;Source Search;Alarm;T? change;Ne BKG low;-43.42777;-22.871112;183.7;.46;0.39;0.122;1254.1;588.7;0.2;0;False;2;0.522;--;;Slidding;5.061;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:48.613;Source Search;Alarm;T? change;;-43.427773;-22.871113;9.47;.04;0.357;0.122;1199.4;588.7;0.2;0;False;0;0.417;--;;Slidding;5.114;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:49.759;Source Search;Alarm;T? change;;-43.427773;-22.871113;9.47;.04;0.367;0.122;1212.1;588.7;0.2;0;False;0;0.334;--;;Slidding;5.848;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:50.412;Source Search;Alarm;T? change;;-43.427773;-22.871113;9.47;.04;0.362;0.122;1243.5;588.7;0.1;0;False;0;0.267;--;;Slidding;5.715;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:50.905;Source Search;Alarm;T? change;Ne BKG low;-43.427774;-22.871113;53.43;.03;0.403;0.122;1364.3;588.7;0.1;0;False;0;0.214;--;;Slidding;5.715;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:51.340;Source Search;Alarm;T? change;Ne BKG low;-43.427774;-22.871113;53.43;.03;0.367;0.122;1300.2;588.7;0.1;0;False;2.3;0.44;--;;Slidding;5.701;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:51.835;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.871113;347.87;.17;0.362;0.122;1288.7;588.7;0.1;0;False;0;0.352;--;;Slidding;5.701;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:52.256;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.871113;347.87;.17;0.39;0.122;1324.6;588.7;0.1;0;False;0;0.281;--;;Slidding;5.690;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:52.751;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.871113;63.4;.59;0.389;0.122;1384.8;588.7;0;0;False;6.1;0.938;--;;Slidding;5.685;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:53.182;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.871113;63.4;.59;0.406;0.122;1393.9;588.7;0;0;False;4.8;1.312;--;;Slidding;5.655;32.19;0.083;False;Co-60;9;;;;;;;;;;;;;;;
