Time;Mode;State;Warning 1;Warning 2;Latitude;Longitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;Danger
2017-05-30 14:50:01.164;Source Search;Alarm;ID BKG old;;-1797781;-48403539;162.77;1.68;2.95;0.065;6675.5;414.2;0.1;0;False;6.9;2.058;--;8.0;BKG;179.142;29.94;0.012;False;Co-60;10.0;0
2017-05-30 14:50:01.702;Source Search;Alarm;ID BKG old;;-3961778;-49757724;162.77;1.68;2.881;0.065;6572.5;414.2;0.1;0;False;3.5;2.06;--;8.0;BKG;179.708;29.94;0.013;False;Co-60;10.0;1
2017-05-30 14:50:02.816;Source Search;Alarm;ID BKG old;;-13042409;-46065220;162.77;1.68;2.742;0.065;6268.5;414.2;0.4;0;False;1.8;1.53;--;8.0;BKG;180.798;29.94;0.013;False;Co-60;10.0;0
2017-05-30 14:50:03.734;Source Search;Alarm;ID BKG old;;-3593255;-42507717;162.77;1.68;2.674;0.065;6147.3;414.2;0.3;0;False;2.2;1.481;--;8.0;BKG;181.713;30.06;0.014;False;Co-60;10.0;1
2017-05-30 14:50:04.287;Source Search;Alarm;ID BKG old;;-6697536;-47285773;162.77;1.68;2.607;0.065;5941.1;414.2;0.3;0;False;0.0;1.185;--;8.0;BKG;182.274;30.06;0.014;False;Co-60;10.0;0
2017-05-30 14:50:04.993;Source Search;Alarm;ID BKG old;;-9246624;-43419938;162.77;1.68;2.503;0.065;5749.3;414.2;0.2;0;False;1.4;1.114;--;8.0;BKG;182.98;30.06;0.015;False;Co-60;10.0;1
2017-05-30 14:50:05.525;Source Search;Alarm;ID BKG old;;-7558167;-47367937;162.77;1.68;2.426;0.065;5579.6;414.2;0.2;0;False;1.8;1.105;--;8.0;BKG;183.53;30.06;0.015;False;Co-60;10.0;1
2017-05-30 14:50:06.056;Source Search;Alarm;ID BKG old;;-12992134;-42918314;162.77;1.68;2.346;0.065;5437.0;414.2;0.1;0;False;1.9;1.108;--;8.0;BKG;184.057;30.06;0.016;False;Co-60;10.0;0
2017-05-30 14:50:06.592;Source Search;Alarm;ID BKG old;;-12085331;-39363345;136.35;0.19;2.241;0.065;5260.3;414.2;0.1;0;False;3.7;1.323;--;8.0;BKG;184.596;30.06;0.016;False;Co-60;10.0;0
2017-05-30 14:50:07.162;Source Search;Alarm;ID BKG old;;-4254844;-46827416;136.35;0.19;2.185;0.065;5125.9;414.2;0.1;0;False;3.7;1.499;--;8.0;BKG;185.129;30.06;0.016;False;Co-60;10.0;0
2017-05-30 14:50:07.740;Source Search;Alarm;ID BKG old;;-9968842;-42983751;136.35;0.19;2.007;0.065;4756.3;414.2;0.1;0;False;3.5;1.615;--;8.0;BKG;185.694;30.06;0.017;False;Co-60;10.0;1
2017-05-30 14:50:08.333;Source Search;Alarm;ID BKG old;;-4934104;-46486343;97.81;0.08;1.712;0.065;4156.6;414.2;0.1;0;False;1.7;1.496;--;8.0;BKG;186.271;30.06;0.017;False;Co-60;10.0;1
2017-05-30 14:50:09.245;Source Search;Alarm;ID BKG old;;-6493012;-37171325;97.81;0.08;1.42;0.065;3561.0;414.2;0.3;0;False;3.2;1.575;--;8.0;BKG;187.205;30.06;0.017;False;Co-60;10.0;0
2017-05-30 14:50:10.101;Source Search;Alarm;ID BKG old;;-12258949;-45533051;97.81;0.08;1.17;0.065;3049.2;414.2;0.2;0;False;0.0;1.26;--;8.0;BKG;187.97;30.06;0.017;False;Co-60;10.0;1
2017-05-30 14:50:10.663;Source Search;Alarm;ID BKG old;;-8378516;-49460124;97.81;0.08;0.99;0.065;2649.4;414.2;0.2;0;False;4.5;1.54;--;8.0;BKG;188.633;30.06;0.017;False;Co-60;10.0;0
2017-05-30 14:50:11.383;Source Search;Alarm;ID BKG old;;-11092262;-42696318;97.81;0.08;0.883;0.065;2415.8;414.2;0.1;0;False;1.8;1.443;--;8.0;BKG;189.19;30.06;0.017;False;Co-60;10.0;0
2017-05-30 14:50:12.130;Source Search;Alarm;ID BKG old;;-13607281;-43588830;97.81;0.08;0.785;0.065;2231.3;414.2;0.1;0;False;2.8;1.48;--;8.0;BKG;189.913;30.06;0.018;False;Co-60;10.0;1
2017-05-30 14:50:12.693;Source Search;Alarm;ID BKG old;;-9010644;-36619921;97.81;0.08;0.709;0.065;2088.1;414.2;0.1;0;False;1.3;1.342;--;8.0;BKG;190.657;30.06;0.018;False;Co-60;10.0;0
2017-05-30 14:50:13.359;Source Search;Alarm;ID BKG old;;-11600062;-48892214;97.81;0.08;0.659;0.065;1961.3;414.2;0.1;0;False;1.8;1.283;--;8.0;BKG;191.219;30.06;0.018;False;Co-60;10.0;1
2017-05-30 14:50:13.923;Source Search;Alarm;ID BKG old;;-3120602;-44973782;97.81;0.08;0.609;0.065;1879.4;414.2;0.1;0;False;0.0;1.026;--;8.0;BKG;191.883;30.19;0.018;False;Co-60;10.0;0
2017-05-30 14:50:14.484;Source Search;Alarm;ID BKG old;;-11642027;-48564139;97.81;0.08;0.59;0.065;1826.4;414.2;0.4;0;False;0.0;0.821;--;8.0;BKG;192.448;30.19;0.018;False;Co-60;10.0;0
2017-05-30 14:50:15.051;Source Search;Alarm;ID BKG old;;-13263428;-43469735;97.81;0.08;0.593;0.065;1787.7;414.2;0.3;0;False;0.0;0.657;--;8.0;BKG;193.01;30.19;0.018;False;Co-60;10.0;0
2017-05-30 14:50:24.530;Source Search;Alarm;ID BKG old;;-14743214;-41273781;245.4;0.11;0.567;0.065;1762.8;414.2;0.2;0;False;0.4;0.715;--;;Slidding;10.5;30.25;0.019;False;Co-60;10.0;0
2017-05-30 14:50:25.185;Source Search;Alarm;ID BKG old;;-9638677;-44607614;245.4;0.11;0.553;0.065;1734.7;414.2;0.1;0;False;0.0;0.572;--;;Slidding;10.617;30.25;0.02;False;Co-60;10.0;0
2017-05-30 14:50:25.673;Source Search;Alarm;ID BKG old;;-7038882;-39361470;245.4;0.11;0.549;0.065;1714.7;414.2;0.1;0;False;2.0;0.693;--;;Slidding;10.394;30.25;0.02;False;Co-60;10.0;1
2017-05-30 14:50:26.256;Source Search;Alarm;ID BKG old;;-9348186;-44260423;245.4;0.11;0.539;0.065;1707.9;414.2;0.1;0;False;1.7;0.758;--;;Slidding;10.225;30.25;0.02;False;Co-60;10.0;0
2017-05-30 14:50:27.189;Source Search;Alarm;ID BKG old;;-6141110;-46031829;245.4;0.11;0.556;0.065;1758.1;414.2;0.1;0;False;2.3;0.755;--;;Slidding;9.935;30.25;0.02;False;Co-60;10.0;1
2017-05-30 14:50:28.125;Source Search;Alarm;ID BKG old;;-4602937;-44632979;245.4;0.11;0.557;0.065;1747.8;414.2;0.5;0;False;0.0;0.483;--;;Slidding;9.735;30.25;0.02;False;Co-60;10.0;0
2017-05-30 14:50:28.807;Source Search;Alarm;ID BKG old;;-2099546;-46995457;245.4;0.11;0.559;0.065;1743.4;414.2;0.4;0;False;0.0;0.387;--;;Slidding;9.697;30.25;0.02;False;Co-60;10.0;0
2017-05-30 14:50:29.270;Source Search;Alarm;ID BKG old;;-3206369;-46667959;245.4;0.11;0.547;0.065;1766.3;414.2;0.3;0;False;5.1;0.909;--;;Slidding;9.323;30.25;0.02;False;Co-60;10.0;1
2017-05-30 14:50:30.190;Source Search;Alarm;ID BKG old;;-6456590;-48395458;245.4;0.11;0.543;0.065;1747.2;414.2;0.3;0;False;2.4;1.006;--;;Slidding;5.576;30.25;0.02;False;Co-60;10.0;1
2017-05-30 14:50:30.800;Source Search;Alarm;ID BKG old;;-13503409;-41345052;245.4;0.11;0.538;0.065;1720.2;414.2;0.2;0;False;1.8;1.012;--;;Slidding;5.471;30.25;0.02;False;Co-60;10.0;0
2017-05-30 14:50:31.361;Source Search;Alarm;ID BKG old;;-5866450;-40345843;245.4;0.11;0.553;0.065;1755.9;414.2;0.2;0;False;0.0;0.809;--;;Slidding;5.549;30.25;0.02;False;Co-60;10.0;1
2017-05-30 14:50:32.778;Source Search;Alarm;ID BKG old;;-6812057;-44074850;245.4;0.11;0.559;0.065;1762.6;414.2;0.1;0;False;1.3;0.665;--;;Slidding;5.829;30.25;0.021;False;Co-60;10.0;0
2017-05-30 14:50:33.219;Source Search;Alarm;ID BKG old;;-2931013;-49086032;245.4;0.11;0.558;0.065;1764.9;414.2;0.1;0;False;0.0;0.532;--;;Slidding;6.007;30.25;0.021;False;Co-60;10.0;1
2017-05-30 14:50:34.527;Source Search;Alarm;ID BKG old;;-8267144;-39996934;245.4;0.11;0.559;0.065;1763.8;414.2;0.1;0;False;0.0;0.341;--;;Slidding;6.368;30.25;0.021;False;Co-60;10.0;1
2017-05-30 14:50:34.991;Source Search;Alarm;ID BKG old;;-7899711;-36504911;245.4;0.11;0.551;0.065;1745.1;414.2;0.0;0;False;0.0;0.273;--;;Slidding;6.335;30.38;0.021;False;Co-60;10.0;0
2017-05-30 14:50:35.452;Source Search;Alarm;ID BKG old;;-3440811;-43049979;245.4;0.11;0.573;0.065;1760.0;414.2;0.0;0;False;0.0;0.218;--;;Slidding;6.21;30.38;0.021;False;Co-60;10.0;0
2017-05-30 14:50:36.419;Source Search;Alarm;ID BKG old;;-10077836;-46707326;245.4;0.11;0.567;0.065;1747.9;414.2;0.0;0;False;1.2;0.315;--;;Slidding;6.201;30.38;0.021;False;Co-60;10.0;0
2017-05-30 14:50:37.098;Source Search;Alarm;ID BKG old;;-12972180;-39980551;251.71;0.33;0.567;0.065;1742.1;414.2;0.0;0;False;0.0;0.252;--;9.0;Manual;6.757;30.38;0.021;False;Co-60;10.0;1
2017-05-30 14:50:39.789;Source Search;Alarm;ID BKG old;;-1454712;-49043890;251.71;0.33;0.557;0.065;1730.7;414.2;0.1;0;False;0.7;0.282;--;9.0;Manual;9.686;30.38;0.022;False;Co-60;10.0;0
2017-05-30 14:50:40.314;Source Search;Alarm;ID BKG old;;-11408411;-47731045;251.71;0.33;0.569;0.065;1725.7;414.2;0.1;0;False;0.0;0.226;--;9.0;Manual;10.218;30.38;0.022;False;Co-60;10.0;0
2017-05-30 14:50:40.745;Source Search;Alarm;ID BKG old;;-10721760;-43627218;251.71;0.33;0.607;0.065;1760.3;414.2;0.1;0;False;0.0;0.18;--;9.0;Manual;10.658;30.38;0.022;False;Co-60;10.0;1
2017-05-30 14:50:41.581;Source Search;Alarm;ID BKG old;;-9036363;-40858373;251.71;0.33;0.627;0.065;1840.7;414.2;0.0;0;False;2.5;0.433;--;9.0;Manual;11.474;30.38;0.022;False;Co-60;10.0;0
2017-05-30 14:50:42.083;Source Search;Alarm;ID BKG old;;-8086274;-43681456;251.71;0.33;0.664;0.065;1964.7;414.2;0.0;0;False;4.0;0.817;--;9.0;Manual;11.974;30.38;0.022;False;Co-60;10.0;1
2017-05-30 14:50:42.546;Source Search;Alarm;ID BKG old;;-4455984;-47400005;251.71;0.33;0.737;0.065;2082.2;414.2;0.0;0;False;0.0;0.653;--;9.0;Manual;12.423;30.38;0.022;False;Co-60;10.0;1
2017-05-30 14:50:43.510;Source Search;Alarm;ID BKG old;;-5998753;-38364628;251.71;0.33;0.808;0.065;2272.1;414.2;0.0;0;False;4.3;0.93;--;9.0;Manual;13.379;30.38;0.023;False;Co-60;10.0;0
2017-05-30 14:50:45.397;Source Search;Alarm;ID BKG old;;-5097902;-43820084;224.73;0.33;0.891;0.065;2473.0;414.2;0.0;0;False;0.0;0.476;--;9.0;Manual;15.253;30.44;0.023;False;Co-60;10.0;1
2017-05-30 14:50:45.887;Source Search;Alarm;ID BKG old;;-2763161;-47786216;224.73;0.33;0.888;0.065;2496.1;414.2;0.0;0;False;2.0;0.616;--;9.0;Manual;15.753;30.44;0.023;False;Co-60;10.0;0
2017-05-30 14:50:59.232;Source Search;Alarm;ID BKG old;;-10539972;-44213757;76.87;0.16;0.911;0.065;2511.4;414.2;0.0;0;False;0.0;0.291;--;9.0;Manual;20.557;30.5;0.026;False;Co-60;10.0;1
2017-05-30 14:51:00.264;Source Search;Alarm;ID BKG old;;-11299153;-39423001;76.87;0.16;0.955;0.065;2616.1;414.2;0.0;0;False;1.9;0.606;--;9.0;Manual;21.561;30.5;0.027;False;Co-60;10.0;1
2017-05-30 14:51:01.149;Source Search;Alarm;ID BKG old;;-9939150;-39686031;76.87;0.16;0.939;0.065;2583.5;414.2;0.0;0;False;0.0;0.485;--;9.0;Manual;22.422;30.5;0.027;False;Co-60;10.0;0
2017-05-30 14:51:01.781;Source Search;Alarm;ID BKG old;;-11479988;-40813403;76.87;0.16;1.045;0.065;2835.5;414.2;0.0;0;False;3.8;0.832;--;9.0;Manual;22.951;30.5;0.027;False;Co-60;10.0;0
2017-05-30 14:51:02.296;Source Search;Alarm;ID BKG old;;-7360519;-36968922;76.87;0.16;1.292;0.065;3332.2;414.2;0.0;0;False;6.3;1.412;--;9.0;Manual;23.582;30.5;0.027;False;Co-60;10.0;0
2017-05-30 14:51:02.805;Source Search;Alarm;ID BKG old;;-5904664;-37390213;76.87;0.16;1.509;0.065;3771.6;414.2;0.0;0;False;1.9;1.359;--;9.0;Manual;24.094;30.5;0.028;False;Co-60;10.0;1
2017-05-30 14:51:03.321;Source Search;Alarm;ID BKG old;;-8166156;-43970437;76.87;0.16;1.683;0.065;4153.1;414.2;0.0;0;False;0.0;1.087;--;9.0;Manual;24.604;30.5;0.028;False;Co-60;10.0;0
2017-05-30 14:51:03.843;Source Search;Alarm;ID BKG old;;-7030465;-39092345;76.87;0.16;1.768;0.065;4335.6;414.2;0.0;0;True;17.4;5.673;--;9.0;Manual;25.12;30.5;0.028;False;Co-60;10.0;0
2017-05-30 14:51:04.381;Source Search;Alarm;ID BKG old;;-2848837;-49489955;76.87;0.16;1.837;0.065;4470.7;414.2;0.0;0;False;3.8;4.981;--;9.0;Manual;25.652;30.5;0.029;False;Co-60;10.0;1
2017-05-30 14:51:04.914;Source Search;Alarm;ID BKG old;;-4505089;-46940461;76.87;0.16;1.934;0.065;4595.4;414.2;0.0;0;False;3.8;4.43;--;9.0;Manual;26.18;30.5;0.029;False;Co-60;10.0;0
2017-05-30 14:51:05.560;Source Search;Alarm;ID BKG old;;-4464569;-52992172;76.87;0.16;2.041;0.065;4788.9;414.2;0.0;0;False;1.6;3.73;--;9.0;Manual;26.812;30.5;0.03;False;Co-60;10.0;1
2017-05-30 14:51:06.611;Source Search;Alarm;ID BKG old;;-37679;-58939848;76.87;0.16;2.145;0.065;4992.3;414.2;0.0;0;False;7.4;3.432;--;9.0;Manual;27.894;30.5;0.03;False;Co-60;10.0;0
2017-05-30 14:51:07.122;Source Search;Alarm;ID BKG old;;-5855781;-53585856;76.87;0.16;2.185;0.065;5082.8;414.2;0.0;0;False;3.9;3.207;--;9.0;Manual;28.404;30.63;0.031;False;Co-60;10.0;0
2017-05-30 14:51:07.622;Source Search;Alarm;ID BKG old;;-12904749;-60443558;76.87;0.16;2.215;0.065;5183.3;414.2;0.0;0;False;3.9;3.025;--;9.0;Manual;28.914;30.63;0.031;False;Co-60;10.0;0
2017-05-30 14:51:08.124;Source Search;Alarm;ID BKG old;;-6869111;-59451749;76.87;0.16;2.296;0.065;5356.1;414.2;0.0;0;False;4.0;2.891;--;9.0;Manual;29.413;30.63;0.031;False;Co-60;10.0;1
2017-05-30 14:51:08.624;Source Search;Alarm;ID BKG old;;-6364167;-63166869;76.87;0.16;2.379;0.065;5492.9;414.2;0.0;0;False;2.0;2.547;--;9.0;Manual;29.913;30.63;0.032;False;Co-60;10.0;1
2017-05-30 14:51:09.279;Source Search;Alarm;ID BKG old;;-1132642;-65532249;76.87;0.16;2.303;0.065;5360.7;414.2;0.0;0;False;4.6;2.579;--;9.0;Manual;30.564;30.63;0.032;False;Co-60;10.0;0
2017-05-30 14:51:09.793;Source Search;Alarm;ID BKG old;;-10267542;-51099715;338.09;0.1;2.083;0.065;4910.7;414.2;0.0;0;False;0.0;2.063;--;9.0;Manual;31.066;30.63;0.032;False;Co-60;10.0;1
2017-05-30 14:51:11.370;Source Search;Alarm;ID BKG old;;-4317930;-53004069;338.09;0.1;1.632;0.065;3953.5;414.2;0.0;0;False;0.6;1.725;--;9.0;Manual;32.648;30.63;0.033;False;Co-60;10.0;0
2017-05-30 14:51:11.912;Source Search;Alarm;ID BKG old;;-5256754;-52709301;338.09;0.1;1.23;0.065;3089.3;414.2;0.0;0;False;3.7;1.82;--;9.0;Manual;33.183;30.63;0.033;False;Co-60;10.0;0
2017-05-30 14:51:12.419;Source Search;Alarm;ID BKG old;;-2084164;-69024527;338.09;0.1;0.933;0.065;2441.5;414.2;0.0;0;False;0.0;1.456;--;9.0;Manual;33.698;30.63;0.033;False;Co-60;10.0;1
2017-05-30 14:51:12.937;Source Search;Alarm;ID BKG old;;-11473423;-58958023;338.09;0.1;0.744;0.065;1977.2;414.2;0.0;0;False;1.9;1.392;--;9.0;Manual;34.216;30.63;0.033;False;Co-60;10.0;0
2017-05-30 14:51:13.447;Source Search;Alarm;ID BKG old;;-551422;-58380148;338.09;0.1;0.611;0.065;1669.8;414.2;0.0;0;False;2.0;1.346;--;9.0;Manual;34.722;30.63;0.033;False;Co-60;10.0;1
2017-05-30 14:51:13.950;Source Search;Alarm;ID BKG old;;-6592186;-66058347;338.09;0.1;0.514;0.065;1470.6;414.2;0.0;0;False;0.0;1.077;--;9.0;Manual;35.231;30.63;0.033;False;Co-60;10.0;0
